storeid,searchid,wide_area,basic_area,keyword,storename,category,rating,review_cnt,address,url,img_url,visit_type,lng,lat,review_participant,honbab_cnt
94_12,94,경기도,일산동구,경기도 일산동구 놀곳,카페마루,"카페,디저트",,660,경기 고양시 일산동구 애현1길 16 에코라운지 1층 101호,https://map.naver.com/p/entry/place/1378735987?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250719_275%2F1752932431033D2yUD_JPEG%2F1746594701631.jpg,혼놀,126.7909225,37.6742387,,
94_13,94,경기도,일산동구,경기도 일산동구 놀곳,수원의아침 일산 벨라시타점,베이커리,4.22,"1,392",경기 고양시 일산동구 강송로 33 벨라시타 본동 1층,https://map.naver.com/p/entry/place/1167667830?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250329_111%2F17432247865307L5cw_JPEG%2F%25B9%25E8%25B0%25E6%25BB%25E7%25C1%25F8_1.jpg,혼놀,126.7908349,37.6411064,,
94_14,94,경기도,일산동구,경기도 일산동구 놀곳,올댓커피 로스터리,"카페,디저트",,418,경기 고양시 일산동구 산두로 167-24 1층,https://map.naver.com/p/entry/place/1100698360?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221228_150%2F1672204536325IOxjh_JPEG%2FKakaoTalk_20221228_141512880_02.jpg,혼놀,126.7824496,37.6719856,,
94_15,94,경기도,일산동구,경기도 일산동구 놀곳,미루꾸커피 밤리단길본점,"카페,디저트",4.49,"1,733",경기 고양시 일산동구 일산로316번길 25-1 1층,https://map.naver.com/p/entry/place/1069900478?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200623_35%2F1592871497645ShRhD_JPEG%2F0fNw-j8X6KAqeHpDcKEUu4Am.jpg,혼놀,126.7860840,37.6642942,,
94_16,94,경기도,일산동구,경기도 일산동구 놀곳,피스피스 정발산점,"카페,디저트",,"1,084",경기 고양시 일산동구 일산로380번길 45 1층,https://map.naver.com/p/entry/place/38320773?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200524_69%2F15903042006096Qxm1_JPEG%2FHQfAX7NJ0dBpAyfACzvQ1p1c.jpeg.jpg,혼놀,126.7833006,37.6704662,,
94_17,94,경기도,일산동구,경기도 일산동구 놀곳,스타벅스 라페스타광장점,카페,4.63,"3,594",경기 고양시 일산동구 중앙로1275번길 38-9 (장항동),https://map.naver.com/p/entry/place/1316879609?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,혼놀,126.7705456,37.6598415,,
94_18,94,경기도,일산동구,경기도 일산동구 놀곳,정동팥집,카페,4.39,"1,108",경기 고양시 일산동구 장항로 86,https://map.naver.com/p/entry/place/33657493?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20150531_92%2Fsoa_twhab_1433069206335ukKxc_JPEG%2FDSC07079.JPG,혼놀,126.7858870,37.6321330,,
94_19,94,경기도,일산동구,경기도 일산동구 놀곳,슬로우 드링크,카페,4.9,293,경기 고양시 일산동구 일산로463번길 23-9 1층,https://map.naver.com/p/entry/place/1466293913?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240123_287%2F1705991107477SG4qn_PNG%2F%25B0%25A1%25B0%25D41.png,혼놀,126.7754844,37.6729827,,
94_20,94,경기도,일산동구,경기도 일산동구 놀곳,도쿄빙수 일산점,빙수,,"1,026",경기 고양시 일산동구 정발산로 24 웨스턴돔1 A동 258 259호 2층,https://map.naver.com/p/entry/place/805727632?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20170802_101%252F1501641105326iU4h2_JPEG%252F186751545160482_0.jpeg,혼놀,126.7712451,37.6564660,,
94_21,94,경기도,일산동구,경기도 일산동구 놀곳,티코커피,"카페,디저트",,412,경기 고양시 일산동구 일산로394번길 5-18,https://map.naver.com/p/entry/place/1865240363?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20221011_261%252F166550019037619yD2_JPEG%252FE55EE2C0-3900-4058-A70B-904F0F330EFA.jpeg,혼놀,126.7817531,37.6707744,,
