storeid,searchid,wide_area,basic_area,keyword,storename,category,rating,review_cnt,address,url,img_url,visit_type,lng,lat,review_participant,honbab_cnt
93_22,93,경기도,덕양구,경기도 덕양구 놀곳,흥국사 고양 템플스테이,템플스테이,,20,경기 고양시 덕양구 흥국사길 82,https://map.naver.com/p/entry/place/534668506?placePath=%2Fhome,,혼놀,126.9406647,37.6631760,,
93_23,93,경기도,덕양구,경기도 덕양구 놀곳,화정중앙공원,근린공원,,410,경기 고양시 덕양구 화신로 266-1,https://map.naver.com/p/entry/place/20332845?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzEyMTNfMTI3%2FMDAxNzAyNDI2OTQ4NTk3.wguKajDYE0xdx5rnfCWbdwqxV4iSFwmBhcp13F7ueMgg.MtI1uUz3DAfufcJeM6NdjHpXHfHuhXvI3Ll6sPPdvV4g.PNG,혼놀,126.8313749,37.6316339,,
93_24,93,경기도,덕양구,경기도 덕양구 놀곳,시민안전체험교실,"체험,홍보관",,16,경기 고양시 덕양구 화신로 214,https://map.naver.com/p/entry/place/37240496?placePath=%2Fhome,,혼놀,126.8377314,37.6300320,,
93_25,93,경기도,덕양구,경기도 덕양구 놀곳,행주산성,성곽명,4.41,375,경기 고양시 덕양구 행주내동 산26-1,https://map.naver.com/p/entry/place/13219297?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_226%2F14410086417008zTSU_JPEG%2F106976554155681_0.jpg,혼놀,126.8264492,37.5966383,,
93_26,93,경기도,덕양구,경기도 덕양구 놀곳,앵봉산,산,,5,경기 고양시 덕양구 서오릉로 334-32 서오릉관리사무소 및 역사문화관,https://map.naver.com/p/entry/place/37677119?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20160508_55%2Fkjh8137002_1462672895146swEUx_JPEG%2F20160508_074646.jpg,혼놀,126.9084183,37.6295917,,
93_27,93,경기도,덕양구,경기도 덕양구 놀곳,충장근린체육공원,"도시,테마공원",,2,경기 고양시 덕양구 행주내동 636,https://map.naver.com/p/entry/place/19043687?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA4MDhfMTE4%2FMDAxNjU5OTM5NjA3NDg3.NNaYoOjkIutb3IUQapZi3JJ6M83PLwO0m41qpm_zIR8g.84YwaHdunL18garvAEVuQv9-Gd-C7Nav_smS4DWLlzQg.JPEG.letsgoyang%2F8.jpg,혼놀,126.8239653,37.6142245,,
93_28,93,경기도,덕양구,경기도 덕양구 놀곳,최영장군묘,"릉,묘,총",,7,경기 고양시 덕양구 대자동 산70-2,https://map.naver.com/p/entry/place/20095354?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles1.naver.net%2F20140623_64%2Flyu1388_1403498586993fMYwq_JPEG%2FDPP_0013.JPG,혼놀,,,,
93_29,93,경기도,덕양구,경기도 덕양구 놀곳,북한산둘레길12구간(충의길),도보코스,,6,경기 고양시 덕양구 지축동 산1-1,https://map.naver.com/p/entry/place/20072078?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA0MDRfMTc3%2FMDAxNTIyODE5MDg5MDc1.a-HgvV9Eet1tq9NJKiOe1Wqm0Ki-RS4bXvZ7JcRMwfEg.KYVY7Uw9ojL7zaEc4f0XXVO4VeOYD6sEkWe8qRNlDb8g.JPEG.ekkoom%2FIMG_4268.jpg,혼놀,126.9645800,37.6895717,,
93_30,93,경기도,덕양구,경기도 덕양구 놀곳,성라공원,근린공원,,2,경기 고양시 덕양구 어울림로 33,https://map.naver.com/p/entry/place/19034423?placePath=%2Fhome,,혼놀,126.8368736,37.6497974,,
93_31,93,경기도,덕양구,경기도 덕양구 놀곳,고양누리길5코스(행주산성역사누리길),도보코스,,7,경기 고양시 덕양구 행주외동 산33,https://map.naver.com/p/entry/place/35795223?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzExMDRfNjUg%2FMDAxNTA5NzM0NTYyMjQ3.ZRSVOKDHnYMWttguxGHOfoWbQQC0fe-6QeI_MGJxDhQg.-oogb0PEx3hxWXYoXGpVsZjE6slf-OuAPGvaT75prj0g.JPEG.fillette01%2Foutput_2312078995.JPG,혼놀,126.8268453,37.5962080,,
