storeid,searchid,wide_area,basic_area,keyword,storename,category,rating,review_cnt,address,url,img_url,visit_type,lng,lat,review_participant,honbab_cnt
93_41,93,경기도,덕양구,경기도 덕양구 맛집,코다리밥도둑 북한산 본점,"해물,생선요리",4.38,"4,765",경기 고양시 덕양구 북한산로 525 1층 코다리밥도둑 북한산 본점,https://map.naver.com/p/entry/place/257904454?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230516_291%2F168423876153274BiS_JPEG%2F1641621184832.jpg,혼밥,126.9553781,37.6717179,,
93_42,93,경기도,덕양구,경기도 덕양구 맛집,담가화로구이 삼송점,"육류,고기요리",,731,경기 고양시 덕양구 권율대로 755-5,https://map.naver.com/p/entry/place/1419709501?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250212_18%2F1739344617106Hnm3p_JPEG%2F%25BC%25D2%25B0%25ED%25B1%25E2_3%25C1%25BE.jpg,혼밥,126.8798501,37.6546098,,
93_43,93,경기도,덕양구,경기도 덕양구 맛집,하이쓰리파인즈,"카페,디저트",4.69,416,경기 고양시 덕양구 신도길 11 1층,https://map.naver.com/p/entry/place/1585928018?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211009_207%2F1633783080595Gnhzc_JPEG%2F93uIDezZJgE90hEFfM51h_tq.jpg,혼밥,126.8944155,37.6521869,,
93_44,93,경기도,덕양구,경기도 덕양구 맛집,설빙 원흥역점,빙수,4.57,867,경기 고양시 덕양구 권율대로 668 티오피클래식상가 2층 설빙,https://map.naver.com/p/entry/place/1100289283?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210115_99%2F1610689098910s2Qbr_JPEG%2FKu3EIypKpKTN3M6pwfI0eYbi.jpg,혼밥,126.8734501,37.6496635,,
93_45,93,경기도,덕양구,경기도 덕양구 맛집,제주옥탑 원흥삼송점,돼지고기구이,,"2,434","경기 고양시 덕양구 권율대로 668 티오피클래식 씨동 1층 127, 128, 129",https://map.naver.com/p/entry/place/1614301703?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231129_125%2F17012391127584DnME_JPEG%2FKakaoTalk_20230421_155536851_22.jpg,혼밥,126.8734501,37.6496635,,
93_46,93,경기도,덕양구,경기도 덕양구 맛집,주막보리밥서오릉본점,보리밥,4.32,"10,969",경기 고양시 덕양구 용두로47번길 133,https://map.naver.com/p/entry/place/11726759?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_164%2F1441030354436xDsWJ_JPEG%2F11726759_0.jpg,혼밥,126.8919517,37.6257731,,
93_47,93,경기도,덕양구,경기도 덕양구 맛집,투파인드피터 고양화정점,이탈리아음식,,"1,516","경기 고양시 덕양구 화신로260번길 51 4층 403, 406호",https://map.naver.com/p/entry/place/1693094303?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250301_20%2F174083426117048fWb_JPEG%2F1000028491.jpg,혼밥,126.8329849,37.6329352,,
93_48,93,경기도,덕양구,경기도 덕양구 맛집,더맨타코 화정점,"멕시코,남미음식",,653,경기 고양시 덕양구 화신로272번길 29 2층 더맨타코,https://map.naver.com/p/entry/place/1009793309?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250131_170%2F1738307677636eSEqM_JPEG%2F12123.jpg,혼밥,126.8311630,37.6321470,,
93_49,93,경기도,덕양구,경기도 덕양구 맛집,머슴과마님 고양점,한식,,"1,761",경기 고양시 덕양구 충장로 344,https://map.naver.com/p/entry/place/18280274?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220428_131%2F1651141329631yT1ID_JPEG%2F%25B7%25B9%25BF%25C2%25BD%25CE%25C0%25CE2.jpg,혼밥,126.8388992,37.6429056,,
93_50,93,경기도,덕양구,경기도 덕양구 맛집,카페401 2호점,"카페,디저트",,305,경기 고양시 덕양구 지축3로 31 1층,https://map.naver.com/p/entry/place/1094374428?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250107_239%2F1736232064729vvtuT_JPEG%2FKakaoTalk_20250107_154026874_03.jpg,혼밥,126.9227931,37.6508257,,
