storeid,searchid,wide_area,basic_area,keyword,storename,category,rating,review_cnt,address,url,img_url,visit_type,lng,lat,review_participant,honbab_cnt
95_11,95,경기도,일산서구,경기도 일산서구 맛집,루프탑 더 쉼 셀프 바베큐 글램핑,"육류,고기요리",,836,"경기 고양시 일산서구 한류월드로 300 고양 원마운트 4F, 루프탑 더 쉼 셀프 바베큐",https://map.naver.com/p/entry/place/1773479769?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230713_232%2F1689226930929b1AK7_JPEG%2F1440_DJI_0467-Enhanced-NR.jpg,혼밥,126.7534832,37.6630463,,
95_12,95,경기도,일산서구,경기도 일산서구 맛집,화화돈 스타필드마켓 킨텍스점,돈가스,,"1,588",경기 고양시 일산서구 킨텍스로 171 2층 2216호,https://map.naver.com/p/entry/place/2093028475?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250620_265%2F17504171818060IWM9_PNG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2025-06-20_%25BF%25C0%25C8%25C4_7.57.35.png,혼밥,126.7448937,37.6624948,,
95_13,95,경기도,일산서구,경기도 일산서구 맛집,일산봉이칼국수 쭈꾸미보쌈,한식,4.44,"3,463",경기 고양시 일산서구 후곡로 12,https://map.naver.com/p/entry/place/35878032?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250403_122%2F1743646497537bhCVI_JPEG%2FKakaoTalk_20250403_105703491.jpg,혼밥,126.7631408,37.6785082,,
95_14,95,경기도,일산서구,경기도 일산서구 맛집,더 누룽지,중식당,4.34,"3,261",경기 고양시 일산서구 미래로 184-12 송현플라자 1층 103호 더 누룽지,https://map.naver.com/p/entry/place/645716876?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170705_177%2F1499234807055swG1p_PNG%2F186654636633666_11.png,혼밥,126.7471752,37.6943804,,
95_15,95,경기도,일산서구,경기도 일산서구 맛집,토담순대국,"순대,순댓국",4.41,"2,663",경기 고양시 일산서구 대산로226번길 8-2 1층,https://map.naver.com/p/entry/place/13056741?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20220329_208%252F1648546385675Fl08O_JPEG%252F6826E8B8-24B5-4355-A8A5-0760417BB71E.jpeg,혼밥,126.7540790,37.6791780,,
95_16,95,경기도,일산서구,경기도 일산서구 맛집,장어미식가,"장어,먹장어요리",4.26,"2,658",경기 고양시 일산서구 하이파크3로 34 장어미식가,https://map.naver.com/p/entry/place/36410581?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240902_217%2F1725278082302S0BhJ_JPEG%2F1000014269.jpg,혼밥,126.7530356,37.6943468,,
95_17,95,경기도,일산서구,경기도 일산서구 맛집,애슐리퀸즈 스타필드마켓 킨텍스점,패밀리레스토랑,,692,경기 고양시 일산서구 킨텍스로 171 1층,https://map.naver.com/p/entry/place/1648590921?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250724_38%2F17533568426885pvuu_JPEG%2F%25B8%25C5%25C0%25E5DID_%25C6%25F2%25C0%25CF%25B5%25F0%25B3%25CA_2%25C0%25CE%252B%25C0%25FC%25BA%25B9%25BD%25BA%25C5%25D7%25C0%25CC%25C5%25A9.jpg,혼밥,126.7448937,37.6624948,,
95_18,95,경기도,일산서구,경기도 일산서구 맛집,마장축산정육식당 원마운트점,"육류,고기요리",,383,경기 고양시 일산서구 한류월드로 300 원마운트 1층 1236호,https://map.naver.com/p/entry/place/1580935741?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221108_105%2F16678874190714fVcT_JPEG%2FKakaoTalk_20221108_150314007.jpg,혼밥,126.7537784,37.6649240,,
95_19,95,경기도,일산서구,경기도 일산서구 맛집,플레이그라운드브루어리 탭하우스 본점,"맥주,호프",,989,"경기 고양시 일산서구 한류월드로 300 1층 1204호, 1205호",https://map.naver.com/p/entry/place/1381872646?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241124_173%2F1732411051852WcWqa_JPEG%2F1000020331.jpg,혼밥,126.7537784,37.6649240,,
95_20,95,경기도,일산서구,경기도 일산서구 맛집,보양삼계탕 고양운동장점,"백숙,삼계탕",4.33,"1,496",경기 고양시 일산서구 주화로 180 2층 보양삼계탕 본점,https://map.naver.com/p/entry/place/35720095?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220523_133%2F1653275340919uLobg_JPEG%2FScreenshot_20220523-120730_KakaoTalk.jpg,혼밥,126.7488589,37.6745388,,
